session_id,timestamp,country,device_category,source,page_path,avg_session_duration_sec,bounce_rate,conversions,new_user,page_views,unique_page_views
SESS-300249,2025-06-30 11:22:57,Other,Desktop,Organic Search,/deals,532.7,0.262,0,No,7,5
SESS-300250,2025-06-10 21:20:46,United States,Mobile,Organic Search,/home,274.6,0.359,0,No,1,1
SESS-300251,2025-03-22 09:04:27,France,Mobile,Social,/product/fashion,66.0,0.612,0,No,1,1
SESS-300252,2025-10-07 10:28:12,Mexico,Mobile,Social,/product/books,172.2,0.648,0,Yes,1,1
SESS-300253,2025-08-02 16:14:47,United States,Mobile,Social,/product/home-kitchen,184.3,0.677,0,Yes,1,1
SESS-300254,2025-01-18 00:17:29,Germany,Tablet,Organic Search,/home,154.1,0.395,0,Yes,3,2
SESS-300255,2025-01-22 23:55:52,Mexico,Mobile,Social,/home,52.9,0.529,0,Yes,1,1
SESS-300256,2025-11-25 03:28:08,Other,Tablet,Email,/product/home-kitchen,93.8,0.428,0,Yes,1,1
SESS-300257,2025-07-09 08:37:24,United States,Desktop,Organic Search,/checkout,274.1,0.397,0,No,2,1
SESS-300258,2025-06-04 14:48:35,France,Mobile,Organic Search,/search,178.5,0.364,0,Yes,1,1
SESS-300259,2025-10-12 23:07:36,United States,Mobile,Email,/deals,116.6,0.392,0,Yes,2,1
SESS-300260,2025-09-12 10:14:50,India,Desktop,Direct,/product/fashion,375.1,0.348,1,Yes,7,5
SESS-300261,2025-09-30 03:53:37,United States,Desktop,Referral,/deals,76.8,0.304,0,No,5,3
SESS-300262,2025-03-17 12:06:14,India,Desktop,Organic Search,/product/electronics,281.7,0.293,0,No,4,3
SESS-300263,2025-04-20 13:24:03,Australia,Mobile,Referral,/deals,83.9,0.666,0,No,2,1
SESS-300264,2025-03-30 07:09:09,United States,Desktop,Email,/home,60.2,0.194,0,Yes,1,1
SESS-300265,2025-12-20 22:55:56,United States,Tablet,Direct,/home,139.4,0.263,0,Yes,3,1
SESS-300266,2025-12-05 12:44:22,Mexico,Mobile,Paid Search,/deals,313.3,0.511,0,Yes,1,1
SESS-300267,2025-01-21 16:30:18,Canada,Desktop,Social,/product/electronics,20.6,0.607,0,Yes,1,1
SESS-300268,2025-10-31 07:48:30,Mexico,Mobile,Social,/product/electronics,51.5,0.613,0,Yes,1,1
SESS-300269,2025-07-23 22:16:20,France,Mobile,Organic Search,/cart,60.5,0.595,0,No,1,1
SESS-300270,2025-12-08 13:33:01,United States,Mobile,Organic Search,/product/home-kitchen,158.9,0.371,0,Yes,1,1
SESS-300271,2025-10-14 09:48:54,United States,Desktop,Organic Search,/product/electronics,58.5,0.301,0,No,3,2
SESS-300272,2025-10-23 11:24:11,Germany,Mobile,Paid Search,/product/electronics,11.8,0.65,0,Yes,1,1
SESS-300273,2025-05-05 10:23:19,Mexico,Mobile,Paid Search,/checkout,218.9,0.535,0,Yes,1,1
SESS-300274,2025-02-16 00:35:22,United States,Mobile,Referral,/product/electronics,24.1,0.413,0,Yes,2,1
SESS-300275,2025-08-20 09:54:06,Other,Mobile,Direct,/checkout,142.9,0.475,1,Yes,1,1
SESS-300276,2025-03-02 05:46:00,Canada,Mobile,Direct,/product/home-kitchen,102.2,0.52,0,No,1,1
SESS-300277,2025-07-09 09:58:52,Germany,Desktop,Paid Search,/product/fashion,132.6,0.282,0,No,2,1
SESS-300278,2025-08-28 10:52:24,India,Mobile,Paid Search,/deals,124.6,0.492,0,Yes,1,1
SESS-300279,2025-03-05 20:15:42,Canada,Mobile,direct  ,/deals,90.6,0.4,0,Yes,1,1
SESS-300280,2025-06-06 04:48:13,India,Mobile,Referral,/product/fashion,405.0,0.514,0,Yes,1,1
SESS-300281,2025-05-13 01:26:44,United States,Mobile,Social,/account,55.3,0.678,0,No,1,1
SESS-300282,2025-09-26 21:03:43,Japan,Mobile,Organic Search,/home,106.2,0.381,0,No,5,4
SESS-300283,2025-09-25 02:58:07,United States,Desktop,Paid Search,/product/electronics,156.6,0.367,0,Yes,3,1
SESS-300284,2025-02-25 23:37:14,United States,Desktop,Social,/checkout,283.8,0.533,0,No,1,1
SESS-300285,2025-11-10 18:12:51,India,Mobile,Referral,/search,205.6,0.412,0,No,1,1
SESS-300286,2025-12-09 06:22:21,United States,,Social,/product/fashion,46.2,0.756,0,No,1,1
SESS-300287,2025-03-06 17:23:14,Mexico,Desktop,Paid Search,/product/fashion,197.9,0.326,0,No,1,1
SESS-300288,2025-02-13 18:24:33,India,Mobile,Referral,/home,409.3,0.381,0,Yes,4,2
SESS-300289,2025-11-20 09:53:20,India,Mobile,Social,/product/home-kitchen,145.2,0.544,0,Yes,1,1
SESS-300290,2025-10-05 22:40:10,United States,Tablet,Paid Search,/checkout,28.3,0.546,0,Yes,1,1
SESS-300291,2025-07-14 22:54:01,United States,Desktop,Social,/product/fashion,58.7,0.453,0,Yes,1,1
SESS-300292,2025-06-16 06:30:42,India,Mobile,Email,/cart,154.8,0.165,0,Yes,3,2
SESS-300293,2025-12-11 19:24:43,United States,Mobile,Social,/search,90.7,0.733,0,Yes,3,2
SESS-300294,2025-10-20 08:53:23,Other,Mobile,Paid Search,/product/electronics,130.1,0.485,0,Yes,1,1
SESS-300295,2025-07-15 21:46:20,United States,Tablet,direct  ,/cart,125.9,0.284,0,No,3,1
SESS-300296,2025-05-07 09:13:48,Mexico,Mobile,Email,/cart,65.3,0.438,0,Yes,1,1
SESS-300297,2025-10-05 03:29:52,Mexico,Mobile,Organic Search,/product/home-kitchen,107.2,0.422,0,Yes,1,1
SESS-300298,2025-04-25 20:15:43,Brazil,Mobile,Direct,/deals,273.1,0.413,0,Yes,1,1
SESS-300299,2025-10-12 11:51:17,United Kingdom,Mobile,Social,/cart,65.4,,0,No,4,2
SESS-300300,2025-11-18 04:39:53,United Kingdom,Mobile,Organic Search,/home,,0.622,0,No,1,1
SESS-300301,2025-04-08 10:41:44,Other,Mobile,Social,/checkout,121.9,0.79,0,Yes,2,1
SESS-300302,2025-09-20 01:23:48,United States,Desktop,Organic Search,/deals,673.0,,0,Yes,4,3
SESS-300303,2025-04-12 20:49:32,United Kingdom,Mobile,Direct,/home,158.6,0.372,0,No,2,1
SESS-300304,2025-11-14 03:51:49,India,Mobile,Organic Search,/home,173.1,0.566,0,No,1,1
SESS-300305,2025-02-24 01:35:58,United Kingdom,Mobile,Social,/cart,217.7,0.703,0,No,1,1
SESS-300306,2025-02-09 20:59:50,United States,Mobile,Organic Search,/search,125.6,0.422,0,Yes,2,1
SESS-300307,2025-05-13 15:00:39,Brazil,Mobile,Direct,/home,33.4,0.535,0,No,1,1
SESS-300308,2025-08-11 04:18:05,United States,Mobile,Referral,/product/fashion,19.2,0.527,0,Yes,2,1
SESS-300309,2025-01-19 22:32:22,Mexico,Mobile,Organic Search,/deals,61.1,0.522,0,Yes,1,1
SESS-300310,2025-04-01 17:49:31,United States,Desktop,Direct,/deals,132.8,0.202,0,No,3,2
SESS-300311,2025-05-17 17:25:57,United States,Mobile,social  ,/product/fashion,86.8,0.486,0,Yes,1,1
SESS-300312,2025-11-30 06:12:35,India,Desktop,Organic Search,/home,144.2,0.248,0,No,4,3
SESS-300313,2025-02-17 04:34:28,India,Desktop,Referral,/cart,362.3,0.31,0,Yes,1,1
SESS-300314,2025-09-04 11:57:31,United States,Desktop,Direct,/home,74.2,0.259,0,No,1,1
SESS-300315,2025-01-14 21:41:53,India,Mobile,Direct,/product/fashion,216.3,,0,Yes,1,1
SESS-300316,2025-12-24 18:56:49,India,Mobile,Social,/home,57.1,0.673,0,Yes,2,1
SESS-300317,2025-12-16 05:52:14,United Kingdom,Mobile,Paid Search,/home,36.2,0.601,0,Yes,1,1
SESS-300318,2025-06-21 12:11:17,Brazil,Mobile,Paid Search,/deals,37.3,0.404,0,Yes,1,1
SESS-300319,2025-10-26 17:06:39,United States,Desktop,Direct,/product/fashion,161.9,0.29,0,Yes,5,3
SESS-300320,2025-10-11 10:50:15,India,Mobile,Organic Search,/product/fashion,227.0,0.447,0,No,1,1
SESS-300321,2025-11-16 01:17:23,Canada,Mobile,Organic Search,/cart,279.4,0.483,0,Yes,5,3
SESS-300322,2025-07-09 20:57:44,Australia,Mobile,Direct,/checkout,36.6,0.552,0,Yes,1,1
SESS-300323,2025-08-21 22:19:39,Canada,Mobile,Organic Search,/checkout,130.6,0.641,0,No,1,1
SESS-300324,2025-10-11 04:23:54,Japan,Mobile,Direct,/search,215.3,0.435,0,No,1,1
SESS-300325,2025-02-04 12:05:20,United States,Mobile,Paid Search,/product/electronics,71.5,0.591,0,No,1,1
SESS-300326,2025-05-13 09:58:23,India,Mobile,Referral,/product/fashion,53.5,0.427,0,No,1,1
SESS-300327,2025-07-09 19:41:09,Germany,Mobile,Organic Search,/product/electronics,321.4,0.413,0,Yes,2,1
SESS-300328,2025-04-22 09:09:16,United Kingdom,Mobile,Social,/checkout,37.3,0.603,0,Yes,1,1
SESS-300329,2025-08-29 16:20:30,Brazil,Mobile,Organic Search,/product/electronics,446.0,0.467,0,No,1,1
SESS-300330,2025-04-16 20:54:45,France,Desktop,Email,/home,566.1,0.276,0,Yes,3,2
SESS-300331,2025-02-26 00:22:16,Australia,Mobile,Social,/home,66.3,0.621,0,No,1,1
SESS-300332,2025-02-27 09:16:32,United States,Tablet,Social,/home,168.8,0.601,0,Yes,3,2
SESS-300333,2025-11-19 03:38:09,Germany,Mobile,Social,/cart,118.0,0.706,0,Yes,1,1
SESS-300334,2025-02-02 03:56:08,United States,Desktop,Paid Search,/product/electronics,24.4,0.504,0,No,1,1
SESS-300335,2025-04-25 09:00:02,Germany,Mobile,Email,/deals,231.3,0.295,0,No,2,1
SESS-300336,2025-07-13 05:04:42,United States,,Paid Search,/product/fashion,87.4,0.528,0,Yes,1,1
SESS-300337,2025-01-01 18:39:17,Other,Desktop,Social,/deals,229.6,0.545,0,No,2,1
SESS-300338,2025-04-29 17:34:23,Germany,Desktop,Direct,/product/fashion,20.2,0.112,0,Yes,1,1
SESS-300339,2025-01-22 17:28:09,Canada,Desktop,Organic Search,/deals,495.1,0.24,0,Yes,4,3
SESS-300340,2025-01-25 01:03:18,Other,Mobile,Direct,/checkout,135.5,0.428,0,No,1,1
SESS-300341,2025-08-05 06:22:45,India,Desktop,Email,/product/electronics,233.6,0.432,0,No,1,1
SESS-300342,2025-06-12 17:04:07,United States,Desktop,Direct,/deals,121.4,0.363,0,Yes,2,1
SESS-300343,2025-08-17 07:04:52,Australia,Mobile,Organic Search,/home,67.3,0.439,0,Yes,1,1
SESS-300344,2025-05-07 18:57:32,United States,Desktop,Referral,/search,44.6,0.265,0,Yes,3,2
SESS-300345,2025-01-09 19:11:02,India,Desktop,Referral,/cart,527.3,0.282,0,Yes,3,2
SESS-300346,2025-01-02 10:40:47,Brazil,Mobile,Direct,/product/electronics,108.9,0.329,0,Yes,1,1
SESS-300347,2025-04-09 17:22:13,United States,Mobile,Direct,/home,377.5,0.427,0,Yes,1,1
SESS-300348,2025-03-14 19:36:23,Canada,Mobile,Organic Search,/checkout,102.0,0.435,0,Yes,1,1
SESS-300349,2025-04-18 04:41:12,Brazil,Mobile,Referral,/deals,194.3,0.474,0,No,3,1
SESS-300350,2025-12-27 03:43:13,United Kingdom,Desktop,Paid Search,/product/fashion,212.7,0.318,0,Yes,4,2
SESS-300351,2025-09-23 01:29:55,Germany,Mobile,Social,/account,116.1,0.649,0,No,1,1
SESS-300352,2025-02-09 09:13:18,United Kingdom,Mobile,Social,/search,132.8,0.68,0,No,2,1
SESS-300353,2025-09-14 08:54:44,India,Mobile,Referral,/home,325.4,0.291,0,Yes,4,3
SESS-300354,2025-12-06 15:02:15,United Kingdom,Tablet,Direct,/checkout,109.4,0.63,0,No,1,1
SESS-300355,2025-03-23 12:36:12,France,Mobile,Social,/product/electronics,50.6,0.682,0,Yes,1,1
SESS-300356,2025-03-05 11:40:36,Canada,Mobile,Paid Search,/home,215.3,0.542,0,No,1,1
SESS-300357,2025-08-28 20:36:19,United States,Mobile,Organic Search,/product/fashion,137.0,0.461,0,Yes,1,1
SESS-300358,2025-08-09 10:01:45,Brazil,Mobile,Organic Search,/search,126.2,0.506,0,No,2,1
SESS-300359,2025-04-01 05:51:54,Germany,Desktop,Organic Search,/product/home-kitchen,609.7,0.31,0,Yes,4,3
SESS-300360,2025-01-28 13:46:12,United Kingdom,Desktop,Organic Search,/account,18.9,0.443,0,No,1,1
SESS-300361,2025-08-26 03:39:34,United States,Mobile,Organic Search,/product/electronics,324.3,0.522,0,No,1,1
SESS-300362,2025-08-22 09:27:18,France,Mobile,Organic Search,/deals,225.4,0.481,0,No,1,1
SESS-300363,2025-10-30 02:13:15,Japan,Mobile,Social,/product/fashion,390.0,0.403,0,Yes,1,1
SESS-300364,2025-05-03 08:59:39,Canada,Mobile,Direct,/product/electronics,76.7,0.502,0,No,2,1
SESS-300365,2025-11-10 05:28:01,United States,Desktop,social  ,/cart,90.1,0.635,0,Yes,1,1
SESS-300366,2025-09-04 18:26:14,Germany,Desktop,Organic Search,/product/home-kitchen,31.3,0.417,0,No,2,1
SESS-300367,2025-09-17 05:49:27,Brazil,Mobile,organic search  ,/home,116.0,0.363,0,Yes,2,1
SESS-300368,2025-01-24 09:06:27,Other,Mobile,Paid Search,/cart,169.2,0.444,0,Yes,4,3
SESS-300369,2025-05-31 13:30:57,Canada,Tablet,direct  ,/product/home-kitchen,96.2,0.409,0,Yes,2,1
SESS-300370,2025-06-11 13:40:04,Canada,Mobile,Organic Search,/checkout,154.5,0.523,0,Yes,1,1
SESS-300371,2025-06-05 13:56:16,United States,Mobile,Email,/product/electronics,206.1,0.465,1,Yes,1,1
SESS-300372,2025-06-26 23:21:52,Brazil,Mobile,Social,/product/home-kitchen,71.4,0.578,0,Yes,1,1
SESS-300373,2025-02-18 15:02:01,United States,Mobile,Direct,/cart,169.0,0.333,0,Yes,3,1
SESS-300374,2025-10-18 12:24:34,United States,Mobile,Referral,/checkout,133.3,0.443,0,Yes,1,1
SESS-300375,2025-09-20 14:58:33,Australia,Mobile,Referral,/home,276.4,0.441,0,Yes,2,1
SESS-300376,2025-03-13 00:57:55,India,Desktop,Email,/product/fashion,206.2,0.268,0,Yes,1,1
SESS-300377,2025-01-11 16:09:39,France,Mobile,Email,/product/electronics,169.1,0.381,0,Yes,5,4
SESS-300378,2025-03-17 20:47:47,Canada,Mobile,Direct,/product/electronics,181.2,0.463,0,Yes,1,1
SESS-300379,2025-09-27 20:38:24,United States,Mobile,Organic Search,/home,47.4,0.298,0,No,3,2
SESS-300380,2025-11-30 09:50:58,Australia,Mobile,Paid Search,/home,338.2,0.457,0,Yes,1,1
SESS-300381,2025-09-30 15:58:06,United States,Mobile,Direct,/deals,19.1,0.5,0,No,1,1
SESS-300382,2025-01-16 04:46:07,Other,Mobile,Organic Search,/product/home-kitchen,49.4,0.516,0,Yes,1,1
SESS-300383,2025-03-30 01:26:26,Mexico,Desktop,Referral,/product/electronics,359.9,0.533,0,No,1,1
SESS-300384,2025-08-12 21:05:26,Canada,Mobile,Organic Search,/checkout,235.3,0.646,0,Yes,1,1
SESS-300385,2025-07-15 20:34:41,Australia,Desktop,Paid Search,/product/fashion,43.4,0.407,0,Yes,2,1
SESS-300386,2025-10-22 19:58:56,United States,Desktop,Direct,/home,328.2,0.331,0,No,3,1
SESS-300387,2025-07-11 23:48:10,France,Mobile,Social,/product/books,122.6,0.661,0,Yes,3,2
SESS-300388,2025-02-22 02:33:56,India,Mobile,Direct,/search,160.3,0.399,0,No,5,4
SESS-300389,2025-06-04 05:47:33,Mexico,Desktop,Direct,/cart,201.9,0.226,0,Yes,5,4
SESS-300390,2025-11-03 17:52:00,Germany,Mobile,Organic Search,/product/fashion,3.0,0.416,0,No,1,1
SESS-300391,2025-07-01 10:04:58,Japan,Mobile,Organic Search,/home,171.0,0.423,0,Yes,2,1
SESS-300392,2025-06-17 17:33:55,Brazil,Mobile,Referral,/product/electronics,94.9,0.499,0,Yes,1,1
SESS-300393,2025-12-20 03:24:05,India,Mobile,Organic Search,/deals,254.6,0.387,0,No,2,1
SESS-300394,2025-09-17 11:48:26,United States,Desktop,Organic Search,/product/home-kitchen,159.9,0.309,1,No,4,2
SESS-300395,2025-08-19 10:18:34,India,Desktop,Paid Search,/deals,,0.453,0,Yes,1,1
SESS-300396,2025-02-26 06:03:23,Japan,Mobile,Organic Search,/product/electronics,235.1,0.46,0,Yes,1,1
SESS-300397,2025-06-15 08:20:19,India,Desktop,Email,/product/fashion,251.6,0.299,0,Yes,5,3
SESS-300398,2025-01-08 08:47:41,Germany,Desktop,Direct,/search,144.0,0.268,1,No,2,1
SESS-300399,2025-12-24 08:02:58,Brazil,Mobile,Social,/product/fashion,51.0,0.531,0,Yes,1,1
SESS-300400,2025-10-26 07:52:45,United Kingdom,Tablet,Paid Search,/product/fashion,196.6,0.513,0,No,4,3
SESS-300401,2025-03-31 02:35:46,France,Desktop,Social,/home,143.8,0.416,0,Yes,1,1
SESS-300402,2025-04-25 16:14:19,France,Mobile,Direct,/product/electronics,141.8,0.454,0,Yes,1,1
SESS-300403,2025-11-17 22:34:25,United States,Mobile,Email,/home,67.3,0.468,0,No,1,1
SESS-300404,2025-07-14 02:15:20,France,Mobile,Organic Search,/search,233.8,0.412,0,Yes,3,2
SESS-300405,2025-06-11 04:26:31,United States,Mobile,Referral,/home,39.4,0.359,0,Yes,2,1
SESS-300406,2025-09-26 09:47:27,United States,Mobile,Direct,/search,187.1,0.332,0,Yes,5,4
SESS-300407,2025-03-10 03:00:10,Australia,Mobile,Social,/home,101.3,0.571,0,Yes,1,1
SESS-300408,2025-10-08 03:28:06,Other,Mobile,Paid Search,/deals,32.7,0.45,0,No,1,1
SESS-300409,2025-11-19 04:06:13,United States,Mobile,Paid Search,/cart,214.5,0.533,0,No,2,1
SESS-300410,2025-09-20 04:35:53,India,Mobile,Direct,/product/electronics,101.8,0.509,0,Yes,1,1
SESS-300411,2025-01-26 17:30:44,Canada,Mobile,Social,/deals,48.0,0.578,0,Yes,2,1
SESS-300412,2025-01-08 15:41:19,Canada,Tablet,Direct,/product/electronics,177.3,0.343,1,Yes,6,5
SESS-300413,2025-05-17 02:08:43,Germany,Desktop,social  ,/deals,264.2,0.548,0,Yes,1,1
SESS-300414,2025-09-06 08:07:34,United Kingdom,Tablet,Paid Search,/deals,238.7,0.477,0,No,2,1
SESS-300415,2025-10-07 20:43:55,Japan,Desktop,Paid Search,/product/electronics,116.5,0.332,0,Yes,4,2
SESS-300416,2025-11-22 18:25:18,United States,Tablet,Social,/product/electronics,142.1,0.532,0,No,2,1
SESS-300417,2025-04-30 03:14:27,Canada,Mobile,Referral,/product/fashion,287.4,0.392,0,Yes,2,1
SESS-300418,2025-09-02 04:28:57,United States,Mobile,Organic Search,/product/electronics,113.1,0.535,0,Yes,1,1
SESS-300419,2025-06-13 13:41:40,Other,Mobile,Social,/checkout,25.0,0.581,0,Yes,4,3
SESS-300420,2025-01-15 11:28:18,Japan,Mobile,Direct,/search,123.8,0.411,0,Yes,1,1
SESS-300421,2025-06-06 03:57:24,India,Desktop,Direct,/deals,47.4,0.346,0,No,5,3
SESS-300422,2025-01-08 14:23:03,Other,Mobile,Direct,/product/electronics,57.6,0.483,0,Yes,1,1
SESS-300423,2025-12-09 06:13:43,United States,Desktop,Referral,/cart,26.8,0.421,0,No,2,1
SESS-300424,2025-08-09 13:40:06,United States,Tablet,Referral,/product/home-kitchen,338.1,0.358,0,Yes,3,2
SESS-300425,2025-08-30 12:14:07,Other,Mobile,Paid Search,/product/home-kitchen,150.3,0.49,0,Yes,2,1
SESS-300426,2025-01-08 19:58:01,Australia,Mobile,Organic Search,/product/home-kitchen,126.7,0.378,0,Yes,4,2
SESS-300427,2025-09-21 07:03:53,Other,Mobile,Paid Search,/product/electronics,273.0,0.376,0,Yes,6,5
SESS-300428,2025-12-09 09:32:59,United States,Desktop,Referral,/search,76.6,0.362,1,No,4,3
SESS-300429,2025-05-23 11:15:29,Mexico,Desktop,Direct,/product/home-kitchen,99.8,0.413,0,No,2,1
SESS-300430,2025-01-21 23:31:35,Other,Mobile,Paid Search,/product/electronics,50.0,0.391,0,Yes,1,1
SESS-300431,2025-08-15 01:34:53,India,Tablet,Social,/product/fashion,81.7,0.632,0,No,1,1
SESS-300432,2025-11-23 13:42:08,United States,Desktop,Organic Search,/product/electronics,132.2,0.28,0,No,4,2
SESS-300433,2025-06-01 17:27:31,United States,Desktop,Direct,/home,,0.232,1,Yes,1,1
SESS-300434,2025-06-07 20:23:17,United Kingdom,Desktop,paid search  ,/deals,67.0,0.38,0,No,2,1
SESS-300435,2025-08-20 08:57:53,Germany,Mobile,Social,/search,90.6,0.708,1,Yes,1,1
SESS-300436,2025-07-08 20:31:39,United States,Mobile,email  ,/home,178.4,0.376,1,Yes,2,1
SESS-300437,2025-05-23 09:02:50,Canada,Mobile,Email,/deals,122.9,0.438,0,Yes,1,1
SESS-300438,2025-03-05 09:57:03,Mexico,Mobile,Referral,/product/fashion,201.7,,0,Yes,1,1
SESS-300439,2025-04-22 14:12:14,Mexico,Desktop,Direct,/deals,134.6,0.425,0,Yes,1,1
SESS-300440,2025-03-14 12:22:05,India,Mobile,Social,/home,125.9,0.708,0,Yes,1,1
SESS-300441,2025-03-20 23:26:32,United States,Mobile,Direct,/product/fashion,136.8,0.415,0,No,1,1
SESS-300442,2025-10-13 23:54:47,United States,Desktop,Direct,/product/electronics,124.3,0.307,0,Yes,1,1
SESS-300443,2025-11-18 18:10:08,India,Desktop,Organic Search,/deals,378.7,0.253,0,Yes,4,2
SESS-300444,2025-09-10 02:18:23,India,Desktop,Organic Search,/search,44.9,0.294,0,Yes,1,1
SESS-300445,2025-10-12 01:50:14,United States,Desktop,Email,/search,191.1,0.297,0,No,2,1
SESS-300446,2025-04-14 07:04:29,Japan,Desktop,Organic Search,/deals,92.0,0.443,0,Yes,5,4
SESS-300447,2025-02-18 14:14:22,India,Mobile,Paid Search,/product/fashion,306.4,0.558,0,Yes,1,1
SESS-300448,2025-06-01 07:05:11,Australia,Mobile,Referral,/cart,105.2,0.361,1,Yes,6,3
SESS-300449,2025-02-18 04:07:02,India,Mobile,Direct,/deals,357.7,0.316,0,Yes,3,2
SESS-300450,2025-09-11 01:33:22,Germany,Mobile,Organic Search,/product/electronics,211.6,0.497,0,Yes,1,1
SESS-300451,2025-04-10 05:38:52,India,Tablet,Direct,/home,423.5,0.475,0,Yes,1,1
SESS-300452,2025-06-18 07:21:52,United States,Mobile,Organic Search,/product/fashion,118.5,0.515,0,Yes,1,1
SESS-300453,2025-05-22 17:34:30,Japan,Desktop,Social,/product/electronics,139.3,0.411,0,Yes,2,1
SESS-300454,2025-01-12 13:42:53,United States,Desktop,Paid Search,/product/electronics,176.2,0.347,0,No,5,4
SESS-300455,2025-04-10 02:32:44,United States,Mobile,Social,/home,222.1,0.443,0,Yes,2,1
SESS-300456,2025-07-08 02:03:51,France,Desktop,Organic Search,/deals,132.9,0.3,0,Yes,6,4
SESS-300457,2025-05-09 13:46:20,United States,Desktop,Organic Search,/home,117.2,0.286,0,No,1,1
SESS-300458,2025-04-13 14:11:07,United States,Mobile,Organic Search,/product/electronics,146.4,0.457,0,Yes,1,1
SESS-300459,2025-06-11 08:13:21,United Kingdom,Desktop,Social,/cart,38.1,0.585,0,Yes,4,3
SESS-300460,2025-10-07 21:29:19,Australia,Desktop,Direct,/home,94.0,,0,Yes,3,2
SESS-300461,2025-04-10 01:33:18,United States,Desktop,Organic Search,/search,159.2,0.478,0,Yes,1,1
SESS-300462,2025-12-17 17:03:47,United Kingdom,Mobile,Organic Search,/home,95.3,0.39,0,No,1,1
SESS-300463,2025-03-29 12:29:53,United Kingdom,Mobile,Paid Search,/home,3.8,0.57,0,No,1,1
SESS-300464,2025-10-11 22:05:41,Germany,Desktop,Social,/product/electronics,108.1,0.52,0,No,1,1
SESS-300465,2025-10-18 16:12:51,United States,Desktop,Organic Search,/search,305.9,0.388,0,No,3,1
SESS-300466,2025-02-27 04:09:37,Other,Mobile,Organic Search,/product/electronics,200.0,0.383,0,Yes,3,1
SESS-300467,2025-12-15 17:03:25,Germany,Mobile,Social,/product/electronics,60.4,0.718,0,No,1,1
SESS-300468,2025-04-10 14:55:35,Australia,Mobile,Social,/product/electronics,122.0,0.584,0,No,1,1
SESS-300469,2025-08-01 21:33:13,Australia,Mobile,Organic Search,/home,252.1,0.453,0,Yes,2,1
SESS-300470,2025-03-23 16:34:42,United Kingdom,Desktop,Social,/search,93.2,0.549,0,No,1,1
SESS-300471,2025-09-07 04:34:41,United States,Desktop,Organic Search,/product/fashion,427.5,0.423,0,No,3,2
SESS-300472,2025-10-15 14:34:47,Japan,Mobile,direct  ,/product/fashion,336.6,0.382,0,Yes,6,4
SESS-300473,2025-08-04 22:02:04,United Kingdom,Mobile,Direct,/checkout,74.4,0.418,0,Yes,1,1
SESS-300474,2025-04-07 13:17:51,United States,Mobile,Organic Search,/deals,213.7,0.41,0,No,1,1
SESS-300475,2025-10-30 15:31:00,Brazil,Mobile,referral  ,/home,31.9,0.496,0,No,2,1
SESS-300476,2025-08-26 02:07:45,United Kingdom,Mobile,Direct,/deals,182.3,0.521,0,Yes,1,1
SESS-300477,2025-08-11 13:00:28,United States,Desktop,Social,/product/fashion,84.3,0.591,0,Yes,1,1
SESS-300478,2025-02-19 11:50:14,United States,Mobile,Organic Search,/product/home-kitchen,125.4,0.427,0,Yes,1,1
SESS-300479,2025-09-16 09:53:34,United States,Mobile,Paid Search,/home,163.3,0.505,0,Yes,1,1
SESS-300480,2025-06-10 13:57:28,India,Mobile,Organic Search,/product/electronics,133.9,0.532,0,Yes,1,1
SESS-300481,2025-07-29 10:22:17,United States,,Referral,/product/fashion,330.6,0.235,0,Yes,3,2
SESS-300482,2025-05-24 09:56:13,Germany,Desktop,Direct,/search,446.0,0.261,0,No,2,1
SESS-300483,2025-08-10 14:55:13,United Kingdom,Mobile,organic search  ,/home,117.7,0.514,0,Yes,1,1
SESS-300484,2025-01-04 09:13:54,United States,Mobile,direct  ,/product/electronics,256.7,0.568,0,Yes,1,1
